signal,test,alpha,window,n_windows,count,rate,ci_low,ci_high,expected_tickets_to_alarm,contaminant,contamination,n_contaminants,reference,saturated,undefined_p
A,ks,0.1,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.2,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.2,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.2,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.01,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.05,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.1,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.2,100,2000,2000,1.0,0.998157260206594,1.0,100.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,deployment_register,1.0,,in_domain_175,,
